Dept,Course,Section,Author,Title,ISBN,Edition,YR,Status,Instructor,Campus,Price
CMNS,130,FIC 03-04,GASHER,MASS COMMUNICATION IN CANADA,978-0-19-543383-8,7,13,RQ,SIKKA,BUR,$120.00
CMNS,210,D100,ROBINSON,COMMUNICATION HISTORY IN CANAD,978-0-19-543018-9,2,9,RQ,SYED,HRB,$131.00
CMNS,259,D100,SCHAFER,SOUNDSCAPE,978-0-89281-455-8,1,94,RQ,DROUMEVA,HRB,$20.00
CMNS,260,D100,NEUMAN,BASICS OF SOCIAL RESEARCH,978-0-205-92790-6,3,14,RQ,LESAGE,BUR,$141.00
CMNS,261,C100,RUBIN,COMMUNICATION RESEARCH,978-0-495-09588-0,7,10,RQ,GUTSTEIN,BUR,$197.00
CMNS,261,C200,RUBIN,COMMUNICATION RESEARCH,978-0-495-09588-0,7,10,RQ,GUTSTEIN,BUR,$197.00
CMNS,325,D100,MANGHANI,IMAGES : READER,978-1-4129-0045-4,1,6,RQ,MARONTATE,BUR,$119.00
CMNS,331,D100,ALLAN,NEWS CULTURE,978-0-335-23565-0,3,10,RQ,MOTUT,BUR,$51.95
CMNS,332,D100,BORCHERS,RHETORICAL THEORY,978-1-57766-731-5,1,11,RQ,WEBB,HRB,$65.00
CMNS,348,D100,LECHNER,GLOBALIZATION READER,978-1-118-73355-4,5,14,RQ,JIN,HRB,$59.95
CMNS,348,J100,LECHNER,GLOBALIZATION READER,978-1-118-73355-4,5,14,RQ,JIN,HRB,$59.95
CMNS,358,D100,HUBER,MODERN RECORDING TECHNIQUES,978-0-240-82157-3,8,13,RC,MURPHY,BUR,$86.00
CMNS,358,D100,THOMPSON,UNDERSTANDING AUDIO,978-0-634-00959-4,1,5,RC,MURPHY,BUR,$34.50
CMNS,388,D100,HOOKS,FEMINISM IS FOR EVERYBODY,978-1-138-82162-0,2,15,RQ,DROUMEVA,HRB,$38.00
CMNS,431,D100,HANSEN,ENVIRONMENT MEDIA AND COMMUNIC,978-0-415-42576-6,1,10,RC,HACKETT,BUR,$81.00
CMNS,431,D100,HACKETT,MISSING NEWS : FILTERS & BLIND,978-1-55193-027-5,1,0,RC,HACKETT,BUR,$30.00
CMNS,432,D100,KOZOLANKA,PUBLICITY AND THE CANADIAN STA,978-1-4426-1590-8,1,14,RQ,GOLLMITZER,HRB,$38.00
CMNS,443,D100,JIN,NEW KOREAN WAVE : TRANSNATIONA,978-0-252-08147-7,1,16,RQ,JIN,HRB,$42.00
CMNS,445,D100,ZHAO,COMMUNICATION IN CHINA,978-0-7425-1966-4,1,8,RQ,XING,HRB,$38.00
CMNS,445,D100,CHEN,NETWORKED CHINA:  GLOBAL DYNAM,978-1-138-84003-4,1,15,RC,XING,HRB,$69.00
CMNS,453,E100,HARASIM,LEARNING THEORY & ONLINE TECHN,978-0-415-99976-2,1,10,RQ,HARASIM,HRB,$75.00
CMNS,455,D100,GAJJALA,CYBERFEMINISM 2.0,978-1-4331-1358-1,1,12,RQ,FLEMING,BUR,$57.00
CMNS,455,D100,FOX,WOMEN GENDER & TECHNOLOGY,978-0-252-07336-6,1,6,RQ,FLEMING,BUR,$54.00
CMNS,488,D100,EL-NAWAWY,AL-JAZEERA: THE STORY OF THE N,978-0-8133-4149-1,1,3,RQ,FARAG,HRB,$18.50
CMNS,488,D100,SABRY,ARAB CULTURAL STUDIES: MAPPING,978-1-84885-559-5,1,12,RQ,FARAG,HRB,$42.95
CMNS,488,D100,SAKR,ARAB MEDIA MOGULS,978-1-78076-732-1,1,15,RQ,FARAG,HRB,$45.00
CMNS,844,G100,MACKINNON,CONSENT OF THE NETWORKED,978-0-465-06375-8,1,13,RQ,FARAG,HRB,$23.99
CMNS,844,G100,CHAKRAVARTTY,GLOBAL COMMUNICATIONS,978-0-7425-4045-3,1,8,RQ,FARAG,HRB,$57.00
CMNS,855,G100,HARASIM,LEARNING THEORY & ONLINE TECHN,978-0-415-99976-2,1,10,RQ,HARASIM,HRB,$75.00
CMNS,857,G100,HORKHEIMER,DIALECTIC OF ENLIGHTENMENT,978-0-8047-3633-6,1,2,RQ,FEENBERG,HRB,$38.00
CMNS,857,G100,MARCUSE,ESSAY ON LIBERATION,978-0-8070-0595-8,1,69,RQ,FEENBERG,HRB,$26.00
CMNS,857,G100,FEENBERD,ESSENTIAL MARCUSE,978-0-8070-1433-2,1,7,RQ,FEENBERG,HRB,$31.00
CMNS,857,G100,MARCUSE,ONE DIMENSIONAL MAN (WITH NEW,978-0-8070-1417-2,1,91,RQ,FEENBERG,HRB,$29.00
CMNS,857,G100,HABERMAS,STRUCTURAL TRANSFORMATION OF P,978-0-262-58108-0,1,89,RQ,FEENBERG,HRB,$49.00
CMNS,857,G100,MARX,WRITINGS OF YOUNG MARX ON PHIL,978-0-87220-368-6,1,97,RQ,FEENBERG,HRB,$23.00
CMNS,858,G300,EL-NAWAWY,AL-JAZEERA: THE STORY OF THE N,978-0-8133-4149-1,1,3,RQ,FARAG,HRB,$18.50
CMNS,858,G300,SABRY,ARAB CULTURAL STUDIES: MAPPING,978-1-84885-559-5,1,12,RQ,FARAG,HRB,$42.95
CMNS,858,G300,SAKR,ARAB MEDIA MOGULS,978-1-78076-732-1,1,15,RQ,FARAG,HRB,$45.00
CMNS,253W,C100,FLEW,NEW MEDIA: AN INTRODUCTION,978-0-19-900550-5,2,14,RQ,SMITH,BUR,$72.00
CMNS,253W,D100,FLEW,NEW MEDIA: AN INTRODUCTION,978-0-19-900550-5,2,14,RQ,SCOTT,HRB,$72.00
CMNS,323W,D100,GOLDMAN,SIGN WARS,978-1-57230-034-7,1,96,RQ,BAKER,BUR,$56.00
CMPT,102,D100,MOORE,MATLAB FOR ENGINEERS,978-0-13-348597-4,4,13,RC,MADOOEI,BUR,$140.00
CMPT,110,D100,SCHNEIDER,INTRO TO PROG USING VB 2012 (W,978-0-13-337850-4,9,14,RQ,DREW,BUR,$204.00
CMPT,120,D100,MPS,I-CLICKER+,978-1-4641-2015-2,1,12,RQ,CUKIERMAN,BUR,$48.00
CMPT,120,D200,MPS,I-CLICKER+,978-1-4641-2015-2,1,12,RQ,CUKIERMAN,BUR,$48.00
CMPT,128,D100,SAVITCH,PROBLEM SOLVING WITH C++,978-0-13-359174-3,9,14,CH,REGAN,BUR,$204.00
CMPT,128,D200,SAVITCH,PROBLEM SOLVING WITH C++,978-0-13-359174-3,9,14,CH,REGAN,BUR,$204.00
CMPT,130,D100,SAVITCH,PROBLEM SOLVING WITH C++,978-0-13-359174-3,9,14,CH,FRASER,SUR,$204.00
CMPT,130,FIC ALL,SAVITCH,PROBLEM SOLVING WITH C++,978-0-13-359174-3,9,14,CH,ALL,BUR,$204.00
CMPT,135,FIC ALL,SAVITCH,PROBLEM SOLVING WITH C++,978-0-13-359174-3,9,14,CH,ALL,BUR,$204.00
CMPT,225,D100,GOODRICH,DATA STRUCTURES & ALGORITHMS I,978-0-470-38327-8,2,11,RQ,MITCHELL,BUR,$198.00
CMPT,225,D200,GOODRICH,DATA STRUCTURES & ALGORITHMS I,978-0-470-38327-8,2,11,RQ,KIRKPATRICK,SUR,$198.00
CMPT,275,E100,BRUEGGE,OBJECT ORIENTED SOFTWARE ENGIN,978-0-13-606125-0,3,9,RC,TSANG,BUR,$218.00
CMPT,276,E100,SOMMERVILLE,SOFTWARE ENGINEERING,978-0-13-394303-0,10,15,RQ,CHAN,BUR,$218.00
CMPT,300,D100,TANENBAUM,MODERN OPERATING SYSTEMS,978-0-13-359162-0,4,14,RC,SHEA,BUR,$218.00
CMPT,300,D100,SILBERSCHATZ,OPERATING SYSTEM CONCEPTS,978-1-118-06333-0,9,12,RC,SHEA,BUR,$185.00
CMPT,307,D200,DASGUPTA,ALGORITHMS,978-0-07-352340-8,1,8,RQ,WIESE,SUR,$79.00
CMPT,307,D100,CORMEN,INTRODUCTION TO ALGORITHMS,978-0-262-03384-8,3,9,RQ,PETERS,BUR,$140.00
CMPT,307,D300,CORMEN,INTRODUCTION TO ALGORITHMS,978-0-262-03384-8,3,9,RQ,QIU,BUR,$140.00
CMPT,308,D100,SIPSER,INTRO TO THEORY OF COMPUTATION,978-1-133-18779-0,3,13,RQ,KABANETS,BUR,$218.00
CMPT,310,D100,RUSSELL,ARTIFICIAL INTELLIGENCE,978-0-13-604259-4,3,9,RQ,DELGRANDE,BUR,$218.00
CMPT,354,D100,RAMAKRISHNAN,DATABASE MANAGEMENT S,978-0-07-246563-1,3,2,RQ,SCHULTE,BUR,$296.00
CMPT,354,D200,GARCIA,DATABASE SYSTEMS : COMPLETE BO,978-0-13-187325-4,2,9,RC,EDGAR,SUR,$218.00
CMPT,354,D200,ELMASRI,FUNDAMENTALS OF DATABASE SYSTE,978-0-13-397077-7,7,15,RC,EDGAR,SUR,$239.00
CMPT,354,D100,MPS,I-CLICKER+,978-1-4641-2015-2,1,12,RQ,SCHULTE,BUR,$48.00
CMPT,361,D100,HUGHES,COMPUTER GRAPHICS: PRINCIPLES,978-0-321-39952-6,3,14,RC,SHERMER,BUR,$124.99
CMPT,361,D100,SHIRLEY,FUNDAMENTALS OF COMPUTER GRAPH,978-1-4822-2939-4,4,9,RC,SHERMER,BUR,$175.00
CMPT,361,D100,ANGEL,INTERACTIVE COMPUTER GRAPHICS,978-0-13-357484-5,7,14,RQ,SHERMER,BUR,$202.00
CMPT,361,D100,ANGEL,OPENGL : PRIMER,978-0-321-39811-6,3,7,RC,SHERMER,BUR,$54.70
CMPT,371,E100,KUROSE,COMPUTER NETWORKING : A TOP-DO,978-0-13-285620-1,6,12,RQ,GILL,HRB,$224.00
CMPT,371,D200,KUROSE,COMPUTER NETWORKING: TOP-DOWN,978-0-13-359414-0,7,17,RQ,HEFEEDA,SUR,$218.00
CMPT,373,D100,MCCONNELL,CODE COMPLETE,978-0-7356-1967-8,2,4,RQ,SUMNER,SUR,$68.99
CMPT,379,D100,COOPER,ENGINEERING A COMPILER,978-0-12-088478-0,2,11,RQ,SHERMER,BUR,$153.00
CMPT,383,D100,MITCHELL,CONCEPTS IN PROGRAMMING LANGUA,978-0-521-78098-8,1,2,RC,DONALDSON,SUR,$119.00
CMPT,383,D100,SEBESTA,CONCEPTS OF PROGRAMMING LANGUA,978-0-13-394302-3,11,15,RQ,DONALDSON,SUR,$218.00
CMPT,405,D100,NEAPOLITAN,FOUNDATIONS OF ALGORITHMS USIN,978-1-284-04919-0,5,3,RC,CHINDELEVITCH,BUR,$259.00
CMPT,405,D100,CORMEN,INTRODUCTION TO ALGORITHMS,978-0-262-03384-8,3,9,RC,CHINDELEVITCH,BUR,$140.00
CMPT,411,D100,BRACHMAN,KNOWLEDGE REPRESENTATION & REA,978-1-55860-932-7,1,4,RC,DELGRANDE,BUR,$155.00
CMPT,413,D100,JURAFSKY,SPEECH & LANGUAGE PROCESSING,978-0-13-187321-6,2,8,RC,SARKAR,BUR,$218.00
CMPT,419,D100,BISHOP,PATTERN RECOGNITION & MACHINE,978-0-387-31073-2,1,6,RQ,MORI,BUR,$119.00
CMPT,431,D100,TANENBAUM,DISTRIBUTED SYSTEMS,978-0-13-239227-3,2,7,RC,SHRIRAMAN,BUR,$218.00
CMPT,441,D100,DURBIN,BIOLOGICAL SEQUENCE ANALYSIS,978-0-521-62971-3,1,98,RC,CHINDELEVITCH,BUR,$78.00
CMPT,454,D100,RAMAKRISHNAN,DATABASE MANAGEMENT S,978-0-07-246563-1,3,2,RQ,WANG,BUR,$296.00
CMPT,471,D100,COMER,INTERNETWORKING WITH TCP/IP VO,978-0-13-608530-0,6,14,RQ,GU,BUR,$204.00
CMPT,705,G100,KLEINBERG,ALGORITHM DESIGN,978-0-321-29535-4,1,5,RQ,BULATOV,BUR,$207.00
CMPT,711,G100,DURBIN,BIOLOGICAL SEQUENCE ANALYSIS,978-0-521-62971-3,1,98,RC,CHINDELEVITCH,BUR,$78.00
CMPT,721,G100,BRACHMAN,KNOWLEDGE REPRESENTATION & REA,978-1-55860-932-7,1,4,RC,DELGRANDE,BUR,$155.00
CMPT,726,G100,BISHOP,PATTERN RECOGNITION & MACHINE,978-0-387-31073-2,1,6,RQ,MORI,BUR,$119.00
CMPT,741,G100,TAN,INTRO TO DATA MINING,978-0-321-32136-7,1,5,RQ,WANG,BUR,$209.00
CMPT,815,G100,BOYD,CONVEX OPTIMIZATION (,978-0-521-83378-3,1,4,RQ,KRISHNAMURTI,BUR,$114.95
CMPT,815,G100,WOLSEY,INTEGER PROGRAMMING (,978-0-471-28366-9,1,98,RQ,KRISHNAMURTI,BUR,$207.99
CMPT,825,G100,JURAFSKY,SPEECH & LANGUAGE PROCESSING,978-0-13-187321-6,2,8,RC,SARKAR,BUR,$218.00
CMPT,105W,D100,STEVENSON,STRATEGIES FOR ENGINEERING COM,978-0-471-12817-5,1,1,RQ,KHANGURA,SUR,$112.00
CMPT,376W,D100,WILLIAMS,STYLE : LESSONS IN CLARITY,978-0-13-408041-3,12,13,RQ,FACULTY,BUR,$76.00
COGS,100,D900,FRIEDENBERG,COGNITIVE SCIENCE,978-1-4833-4741-7,3,15,RQ,TURNER,SUR,$167.00
COGS,100,J100,FRIEDENBERG,COGNITIVE SCIENCE,978-1-4833-4741-7,3,15,RQ,TURNER,HRB,$167.00
CRIM,101,D100,MPS,I-CLICKER+,978-1-4641-2015-2,1,12,RQ,SPICER,BUR,$48.00
CRIM,101,D100,BOYD,UNDERSTANDING CRIME IN CANADA:,978-1-55239-605-6,1,14,RQ,SPICER,BUR,$104.00
CRIM,103,C100,BARTOL,CRIMINAL BEHAVIOUR : PSYCHOLOG,978-0-13-416374-1,11,17,RQ,WONG,BUR,$198.00
CRIM,103,D700,BROWN,PSYCHOLOGY OF CRIMINAL BEHAVIO,978-0-13-298005-0,2,16,RQ,MORDEN,SUR,$112.00
CRIM,104,J100,WILLIAMS,CRIMINOLOGICAL THEORY,978-0-13-298702-8,6,14,RQ,STONEMAN,HRB,$112.00
CRIM,131,C100,GRIFFITHS,CANADIAN CRIMINAL JUSTICE: A P,978-0-17-652920-8,5,15,RQ,FABIAN,BUR,$130.00
CRIM,131,D100,GRIFFITHS,CANADIAN CRIMINAL JUSTICE: A P,978-0-17-652920-8,5,15,RQ,NORTH,BUR,$130.00
CRIM,131,D700,GRIFFITHS,CANADIAN CRIMINAL JUSTICE: A P,978-0-17-652920-8,5,15,RQ,YERCICH,SUR,$130.00
CRIM,131,J100,GRIFFITHS,CANADIAN CRIMINAL JUSTICE: A P,978-0-17-652920-8,5,15,RQ,PESCITELLI,HRB,$130.00
CRIM,131,J100,ROBERTS,CRIMINAL JUSTICE IN CANADA : A,978-0-17-655789-8,5,15,RQ,PESCITELLI,HRB,$79.00
CRIM,135,C100,BOYD,CANADIAN LAW : INTRODUCTION,978-0-17-653169-0,6,15,RQ,O'DOHERTY,BUR,$112.00
CRIM,135,D100,BOYD,CANADIAN LAW : INTRODUCTION,978-0-17-653169-0,6,15,RQ,O'DOHERTY,BUR,$112.00
CRIM,135,D700,BOYD,CANADIAN LAW : INTRODUCTION,978-0-17-653169-0,6,15,RQ,LI,SUR,$112.00
CRIM,135,FIC ALL,BOYD,CANADIAN LAW : INTRODUCTION,978-0-17-653169-0,6,15,RQ,BOWBRICK,BUR,$112.00
CRIM,203,D100,MCCORMICK,CRIME AND DEVIANCE IN CANADA,978-1-55130-274-4,1,5,RQ,KINNEY,BUR,$60.00
CRIM,210,C100,BELL,YOUTH OFFENDERS & YOUTH JUSTIC,978-0-17-653170-6,5,15,RQ,CORRADO,BUR,$121.00
CRIM,210,D100,BELL,YOUTH OFFENDERS & YOUTH JUSTIC,978-0-17-653170-6,5,15,RQ,MCCUISH,BUR,$121.00
CRIM,218,D700,MPS,I-CLICKER+,978-1-4641-2015-2,1,12,RQ,CARTWRIGHT,SUR,$48.00
CRIM,220,C100,PALYS,RESEARCH DECISIONS,978-0-17-650937-8,5,14,RQ,PALYS,BUR,$154.00
CRIM,220,D100,MAXFIELD,RESEARCH METHODS FOR CRIMINAL,978-1-285-06784-1,7,14,RQ,GLACKMAN,BUR,$206.00
CRIM,220,D700,MAXFIELD,RESEARCH METHODS FOR CRIMINAL,978-1-285-06784-1,7,14,RQ,GLACKMAN,SUR,$206.00
CRIM,230,C100,VERDUN-JONES,"CRIMINAL LAW IN CANADA: CASES,",978-0-17-652952-9,6,14,RQ,VERDUN-JONES,BUR,$110.00
CRIM,230,D100,VERDUN-JONES,"CRIMINAL LAW IN CANADA: CASES,",978-0-17-652952-9,6,14,RQ,O'DOHERTY,BUR,$110.00
CRIM,230,C100,CARSWELL,POCKET CRIMINAL CODE 2017,978-0-7798-7121-6,1,17,RQ,VERDUN-JONES,BUR,$59.00
CRIM,230,D100,CARSWELL,POCKET CRIMINAL CODE 2017,978-0-7798-7121-6,1,17,RQ,O'DOHERTY,BUR,$59.00
CRIM,241,D700,GRIFFITHS,CANADIAN CORRECTIONS,978-0-17-652921-5,4,13,RQ,MURDOCH,SUR,$133.00
CRIM,251,D700,GRIFFITHS,CANADIAN POLICE WORK,978-0-17-658293-7,4,15,RQ,MURPHY,SUR,$118.00
CRIM,301,C100,BOYD,UNDERSTANDING CRIME IN CANADA:,978-1-55239-605-6,1,14,RQ,O'DOHERTY,BUR,$104.00
CRIM,311,D700,CHAN,"RACIALIZATION, CRIME, AND CRIM",978-1-4426-0574-9,1,14,RQ,PERKINS,SUR,$36.00
CRIM,313,D100,PINKER,BETTER ANGELS OF OUR NATURE,978-0-14-312201-2,1,12,RQ,SHCHITOV,BUR,$27.00
CRIM,315,D100,LEDERACH,LITTLE BOOK OF CONFLICT TRANSF,978-1-56148-390-7,1,3,RQ,MORRISON,BUR,$7.95
CRIM,315,D100,ZEHR,LITTLE BOOK OF RESTORATIVE JUS,978-1-56148-823-0,1,15,RQ,MORRISON,BUR,$7.50
CRIM,315,D100,ELLIOTT,SECURITY WITH CARE,978-1-55266-425-4,1,11,RQ,MORRISON,BUR,$38.00
CRIM,316,D100,TERRY,SEXUAL OFFENSES & OFFENDERS,978-1-133-04982-1,2,13,RQ,BEAUREGARD,BUR,$108.00
CRIM,316,J100,TERRY,SEXUAL OFFENSES & OFFENDERS,978-1-133-04982-1,2,13,RQ,HEWITT,SUR,$108.00
CRIM,320,E100,FOX,ELEMENTARY STATISTICS IN CRIMI,978-0-13-298730-1,4,14,RQ,DAWSON,BUR,$73.00
CRIM,320,E100,YOCKEY,SPSS DEMYSTIFIED,978-0-205-73582-2,2,12,RQ,DAWSON,BUR,$98.00
CRIM,320,C100,GREEN,USING SPSS FOR WINDOWS & MACIN,978-0-205-95860-3,7,14,RQ,KINNEY,BUR,$156.00
CRIM,321,C100,HESSE-BIBER,PRACTICE OF QUALITATIVE RESEAR,978-1-4522-6808-8,3,16,RQ,FAUBERT,BUR,$104.00
CRIM,321,D100,HESSE-BIBER,PRACTICE OF QUALITATIVE RESEAR,978-1-4522-6808-8,3,16,RQ,FABIAN,BUR,$104.00
CRIM,330,J100,CARSWELL,POCKET CRIMINAL CODE 2017,978-0-7798-7121-6,1,17,RQ,MITCHELL,SUR,$59.00
CRIM,335,C100,SHARPE / ROACH,CHARTER OF RIGHTS AND FREEDOMS,978-1-55221-341-4,5,13,RQ,MACALISTER,BUR,$93.00
CRIM,335,D100,SHARPE / ROACH,CHARTER OF RIGHTS AND FREEDOMS,978-1-55221-341-4,5,13,RQ,O'DOHERTY,BUR,$93.00
CRIM,335,D700,SHARPE / ROACH,CHARTER OF RIGHTS AND FREEDOMS,978-1-55221-341-4,5,13,RQ,O'DOHERTY,SUR,$93.00
CRIM,338,D100,HART,"CONCEPT OF LAW (ED RAZ, BULLOC",978-0-19-964470-4,3,12,RQ,MACALISTER,BUR,$65.00
CRIM,338,D100,CULVER,READINGS IN PHILOSOPHY OF LAW,978-1-55111-810-9,2,8,RQ,MACALISTER,BUR,$77.00
CRIM,351,D700,POLLOCK,ETHICAL DILEMMAS AND DECISIONS,978-1-305-57737-4,9,16,RQ,PARENT,SUR,$168.00
CRIM,352,D100,ANDRESEN,CLASSICS IN ENVIRONMENTAL CRIM,978-1-4398-1779-7,1,10,RQ,GALLISON,BUR,$166.00
CRIM,352,D100,ANDRESEN,ENVIRONMENTAL CRIMINOLOGY,978-0-415-85613-3,1,14,RQ,GALLISON,BUR,$98.00
CRIM,355,C100,SAFERSTEIN,CRIMINALISTICS,978-0-13-345882-4,11,15,CH,UEDA,BUR,$207.00
CRIM,355,D100,SAFERSTEIN,CRIMINALISTICS,978-0-13-345882-4,11,15,CH,ANDERSON,BUR,$207.00
CRIM,355,J100,SAFERSTEIN,CRIMINALISTICS,978-0-13-345882-4,11,15,CH,WARREN,HRB,$207.00
CRIM,417,D700,VAN ALLEN,CRIMINAL INVESTIGATION : IN SE,978-0-13-800011-0,2,11,RQ,PROX,SUR,$136.00
CRIM,431,D700,PALMIOTTO,POLICING & SOCIETY,978-0-534-62343-2,1,10,RQ,PARENT,SUR,$195.00
CRIM,442,D100,ROSS,INDIGENOUS HEALING : EXPLORING,978-0-14-319110-0,1,14,RQ,ASADULLAH,BUR,$24.00
CRIM,442,D100,PRANIS,LITTLE BOOK OF CIRCLE PROCESSE,978-1-56148-461-4,1,5,RQ,ASADULLAH,BUR,$9.99
CRIM,442,D100,MACRAE,LITTLE BOOK OF FAMILY GROUP CO,978-1-56148-403-4,1,4,RQ,ASADULLAH,BUR,$10.00
CRIM,442,D100,AMSTUTZ,LITTLE BOOK OF VICTIM OFFENDER,978-1-56148-586-4,1,8,RQ,ASADULLAH,BUR,$4.95
CRIM,455,D700,GRIFFITHS,CANADIAN POLICE WORK,978-0-17-658293-7,4,15,RC,GRIFFITHS,SUR,$118.00
CRIM,464,D100,EGLEY,MODERN GANG READER,978-0-19-989539-7,4,13,RQ,BOUCHARD,BUR,$90.00
CRIM,300W,J100,TIBBETTS,CRIMINOLOGICAL THEORY : A TEXT,978-1-4522-5815-7,2,14,RQ,YERCICH,HRB,$142.00
CRIM,300W,D100,MILLER,CRIMINOLOGICAL THEORY : BRIEF,978-0-13-351237-3,4,15,RQ,MORDEN,BUR,$112.00
CRIM,300W,C100,PATERNOSTER,EXPLAINING CRIMINALS & CRIME,978-0-19-532993-3,1,1,RQ,FAUBERT,BUR,$106.00
EASC,101,D100,FLETCHER,INTRO TO PHYSICAL GEOLOGY CDN,978-1-118-30082-4,1,13,RQ,STAPLES,BUR,$173.00
EASC,101,D200,FLETCHER,INTRO TO PHYSICAL GEOLOGY CDN,978-1-118-30082-4,1,13,RQ,HANSEN,SUR,$173.00
EASC,103,D100,LUCAS,DINOSAURS : TEXTBOOK (PB),978-0-231-17311-7,6,16,RQ,HANSEN,BUR,$119.00
EASC,107,D100,CRAIG,EARTH RESOURCES AND THE ENVIRO,978-0-321-67648-1,4,10,RQ,CAMERON,BUR,$190.00
EASC,202,D100,NESSE,INTRO TO MINERALOGY,978-0-19-982738-1,2,11,RQ,CAMERON,BUR,$221.00
EASC,206,D100,SPICER,GEOLOGICAL FIELD TECHNIQUES,978-1-4443-3062-5,1,10,RQ,DONALD,BUR,$92.00
EASC,207,D100,REYNOLDS,INTRO TO APPLIED & ENVIRONMENT,978-0-471-48535-3,2,11,RQ,CALVERT,BUR,$204.00
EASC,210,D100,LEVIN,EARTH THROUGH TIME,978-1-118-25467-7,10,13,RQ,DASHTGARD,BUR,$197.00
EASC,210,D100,GORE,HISTORICAL GEOLOGY LAB MANUAL,978-1-118-05752-0,1,14,RQ,DASHTGARD,BUR,$117.00
EASC,301,D100,NESSE,INTRO TO MINERALOGY,978-0-19-982738-1,2,11,RC,THORKELSON,BUR,$221.00
EASC,301,D100,WINTER,PRINCIPLES OF IGNEOUS & METAMO,978-0-321-59257-6,2,10,RQ,THORKELSON,BUR,$167.00
EASC,305,D100,DAVIS,STATISTICS & DATA ANALYSIS IN,978-0-471-17275-8,3,2,RQ,FLOWERS,BUR,$235.00
EASC,309,D100,KEAREY,GLOBAL TECTONICS,978-1-4051-0777-8,3,9,RQ,STAPLES,BUR,$129.95
EASC,312,D100,CATUNEANU,PRIN OF SEQUENCE STRATIGRAPHY,978-0-444-51568-1,1,6,RC,MACEACHERN,BUR,$182.00
EASC,312,D100,BROOKFIELD,PRIN OF STRATIGRAPHY,978-1-4051-1164-5,1,4,RC,MACEACHERN,BUR,$155.00
EASC,404,D100,PASSCHIER,MICROTECTONICS (SPECI,978-3-5406-4003-5,2,5,RQ,GIBSON,BUR,$109.00
EASC,413,D100,DE VALLEJO,GEOLOGICAL ENGINEERING,978-0-415-41352-7,1,11,RC,BRIDEAU,BUR,$183.00
EASC,413,D100,WYLLIE,ROCK SLOPE ENGINEERING (REV),978-0-415-28001-3,4,4,RQ,BRIDEAU,BUR,$143.00
EASC,209W,D100,KELLER,ENVIRONMENTAL GEOLOGY,978-0-321-64375-9,9,11,RQ,WARD,BUR,$229.00
EASC,310W,D100,CLARKSON,INVERTEBRATE PALEONTOLOGY & EV,978-0-632-05238-7,4,98,RQ,DONALD,BUR,$147.00
EASC,315W,D100,APPELO,GEOCHEMISTRY GROUNDWATER & POL,978-0-415-36428-7,2,5,RQ,KIRSTE,BUR,$96.00
ECO,611,G200,RICKLEFS,ECOLOGY: THE ECONOMY OF NATURE,978-1-4641-5424-9,7,15,RC,BRANFIREUN,BUR,$177.00
ECON,103,D100,VOLTAIRE,CANDIDE : OR OPTIMISM (CLASSIC,978-0-14-303942-6,1,11,RQ,ALLEN,BUR,$22.00
ECON,103,FIC 01-04,KRUGMAN,MICROECONOMICS CDN EDN,978-1-4292-4005-5,2,14,RQ,MCAULEY,BUR,$170.00
ECON,103,FIC 10,KRUGMAN,MICROECONOMICS CDN EDN,978-1-4292-4005-5,2,14,RQ,DUST,BUR,$170.00
ECON,103,D200,PARKIN,MICROECONOMICS: CANADA IN THE,978-0-321-93118-4,9,15,RC,DUDNYK,BUR,$163.00
ECON,103,D900,MANKIW,PRIN OF MICROECONOMICS CDN EDN,978-0-17-653086-0,6,13,RQ,GAO,SUR,$148.00
ECON,103,FIC 06-07,MANKIW,PRIN OF MICROECONOMICS CDN EDN,978-0-17-653086-0,6,13,RQ,LIU,BUR,$148.00
ECON,105,D100,MANKIW,PRIN OF MACROECONOMICS CDN EDN,978-0-17-653085-3,6,13,RQ,LIU,BUR,$148.00
ECON,105,FIC 07-10,MANKIW,PRIN OF MACROECONOMICS CDN EDN,978-0-17-653085-3,6,13,RQ,LIU,BUR,$148.00
ECON,105,FIC 11-12,MANKIW,PRIN OF MACROECONOMICS CDN EDN,978-0-17-653085-3,6,13,RQ,HARDER,BUR,$148.00
ECON,201,D100,VARIAN,INTERMEDIATE MICROECONOMICS W/,978-0-393-12398-2,9,14,RQ,LUELFESMANN,BUR,$212.00
ECON,201,D200,VARIAN,INTERMEDIATE MICROECONOMICS W/,978-0-393-12398-2,9,14,RC,EBRAHIMI,BUR,$212.00
ECON,201,D100,VARIAN,WORKOUTS IN INTERMEDIATE MICRO,978-0-393-92261-5,9,14,RQ,LUELFESMANN,BUR,$82.00
ECON,201,D200,VARIAN,WORKOUTS IN INTERMEDIATE MICRO,978-0-393-92261-5,9,14,RC,EBRAHIMI,BUR,$82.00
ECON,260,D100,FIELD,ENVIRONMENTAL ECONOMICS CDN ED,978-0-07-089310-8,4,15,RQ,WAINWRIGHT,BUR,$153.00
ECON,260,FIC ALL,FIELD,ENVIRONMENTAL ECONOMICS CDN ED,978-0-07-089310-8,4,15,RQ,ALL,BUR,$153.00
ECON,282,D100,GIBBONS,GAME THEORY FOR APPLIED ECONOM,978-0-691-00395-5,1,92,RC,LU,BUR,$62.00
ECON,282,D100,MCADAMS,GAME-CHANGER : GAME THEORY AND,978-0-393-34989-4,1,14,RC,LU,BUR,$26.00
